GPU available:  True
cuda
(100, 8192)
(100, 8192)
20086
noise sigs:  [0.01   0.2575 0.505  0.7525 1.    ]
Noise Sigma:  0.01
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.6933, Validation Loss: 0.6907
Epoch [60/250], Train Loss: 0.0357, Validation Loss: 0.0452
Epoch [61/250], Train Loss: 0.0378, Validation Loss: 0.0351
Epoch [62/250], Train Loss: 0.0219, Validation Loss: 0.0353
Epoch [63/250], Train Loss: 0.0499, Validation Loss: 0.0455
Epoch [64/250], Train Loss: 0.0417, Validation Loss: 0.0556
Epoch [65/250], Train Loss: 0.0365, Validation Loss: 0.0321
Epoch [66/250], Train Loss: 0.0470, Validation Loss: 0.0484
Epoch [67/250], Train Loss: 0.0348, Validation Loss: 0.0270
Epoch [68/250], Train Loss: 0.0298, Validation Loss: 0.0282
Epoch [69/250], Train Loss: 0.0408, Validation Loss: 0.0470
Epoch [70/250], Train Loss: 0.0235, Validation Loss: 0.0346
Epoch [71/250], Train Loss: 0.0322, Validation Loss: 0.0441
Epoch [72/250], Train Loss: 0.0608, Validation Loss: 0.0333
Epoch [73/250], Train Loss: 0.0394, Validation Loss: 0.0665
Epoch [74/250], Train Loss: 0.0502, Validation Loss: 0.0440
Epoch [75/250], Train Loss: 0.0444, Validation Loss: 0.0383
Epoch [76/250], Train Loss: 0.0211, Validation Loss: 0.0396
Epoch [77/250], Train Loss: 0.0349, Validation Loss: 0.0328
Epoch [78/250], Train Loss: 0.0428, Validation Loss: 0.0404
Epoch [79/250], Train Loss: 0.0467, Validation Loss: 0.0346
Epoch [80/250], Train Loss: 0.0305, Validation Loss: 0.0371
Epoch [81/250], Train Loss: 0.0458, Validation Loss: 0.0420
Epoch [82/250], Train Loss: 0.0413, Validation Loss: 0.0419
Epoch [83/250], Train Loss: 0.0373, Validation Loss: 0.0583
Epoch [84/250], Train Loss: 0.0547, Validation Loss: 0.0326
Epoch [85/250], Train Loss: 0.0330, Validation Loss: 0.0285
Epoch [86/250], Train Loss: 0.0258, Validation Loss: 0.0538
Epoch [87/250], Train Loss: 0.0595, Validation Loss: 0.0354
Epoch [88/250], Train Loss: 0.0339, Validation Loss: 0.0366
Epoch [89/250], Train Loss: 0.0290, Validation Loss: 0.0367
Epoch [90/250], Train Loss: 0.0361, Validation Loss: 0.0408
Epoch [91/250], Train Loss: 0.0422, Validation Loss: 0.0417
Epoch [92/250], Train Loss: 0.0296, Validation Loss: 0.0404
Epoch [93/250], Train Loss: 0.0249, Validation Loss: 0.0479
Epoch [94/250], Train Loss: 0.0402, Validation Loss: 0.0391
Epoch [95/250], Train Loss: 0.0371, Validation Loss: 0.0319
Epoch [96/250], Train Loss: 0.0336, Validation Loss: 0.0391
Epoch [97/250], Train Loss: 0.0264, Validation Loss: 0.0272
Epoch [98/250], Train Loss: 0.0199, Validation Loss: 0.0324
Epoch [99/250], Train Loss: 0.0227, Validation Loss: 0.0391
Epoch [100/250], Train Loss: 0.0262, Validation Loss: 0.0272
Epoch [101/250], Train Loss: 0.0293, Validation Loss: 0.0287
Epoch [102/250], Train Loss: 0.0270, Validation Loss: 0.0378
Epoch [103/250], Train Loss: 0.0399, Validation Loss: 0.0379
Epoch [104/250], Train Loss: 0.0273, Validation Loss: 0.0256
Epoch [105/250], Train Loss: 0.0264, Validation Loss: 0.0312
Epoch [106/250], Train Loss: 0.0302, Validation Loss: 0.0267
Epoch [107/250], Train Loss: 0.0294, Validation Loss: 0.0254
Epoch [108/250], Train Loss: 0.0304, Validation Loss: 0.0231
Epoch [109/250], Train Loss: 0.0249, Validation Loss: 0.0446
Epoch [110/250], Train Loss: 0.0302, Validation Loss: 0.0430
Epoch [111/250], Train Loss: 0.0317, Validation Loss: 0.0313
Epoch [112/250], Train Loss: 0.0237, Validation Loss: 0.0439
Epoch [113/250], Train Loss: 0.0427, Validation Loss: 0.0263
Epoch [114/250], Train Loss: 0.0478, Validation Loss: 0.0826
Epoch [115/250], Train Loss: 0.0678, Validation Loss: 0.0404
Epoch [116/250], Train Loss: 0.0475, Validation Loss: 0.0393
Epoch [117/250], Train Loss: 0.0471, Validation Loss: 0.0290
Epoch [118/250], Train Loss: 0.0394, Validation Loss: 0.0438
Epoch [119/250], Train Loss: 0.0363, Validation Loss: 0.0458
Epoch [120/250], Train Loss: 0.0280, Validation Loss: 0.0309
Epoch [121/250], Train Loss: 0.0273, Validation Loss: 0.0504
Epoch [122/250], Train Loss: 0.0330, Validation Loss: 0.0326
Epoch [123/250], Train Loss: 0.0322, Validation Loss: 0.0280
Epoch [124/250], Train Loss: 0.0238, Validation Loss: 0.0272
Epoch [125/250], Train Loss: 0.0259, Validation Loss: 0.0288
Epoch [126/250], Train Loss: 0.0235, Validation Loss: 0.0300
Epoch [127/250], Train Loss: 0.0163, Validation Loss: 0.0249
Epoch [128/250], Train Loss: 0.0220, Validation Loss: 0.0211
Epoch [129/250], Train Loss: 0.0235, Validation Loss: 0.0265
Epoch [130/250], Train Loss: 0.0224, Validation Loss: 0.0223
Epoch [131/250], Train Loss: 0.0280, Validation Loss: 0.0342
Epoch [132/250], Train Loss: 0.0198, Validation Loss: 0.0330
Epoch [133/250], Train Loss: 0.0283, Validation Loss: 0.0254
Epoch [134/250], Train Loss: 0.0246, Validation Loss: 0.0249
Epoch [135/250], Train Loss: 0.0238, Validation Loss: 0.0171
Epoch [136/250], Train Loss: 0.0192, Validation Loss: 0.0398
Epoch [137/250], Train Loss: 0.0254, Validation Loss: 0.0198
Epoch [138/250], Train Loss: 0.0341, Validation Loss: 0.0276
Epoch [139/250], Train Loss: 0.0192, Validation Loss: 0.0268
Epoch [140/250], Train Loss: 0.0290, Validation Loss: 0.0215
Epoch [141/250], Train Loss: 0.0192, Validation Loss: 0.0271
Epoch [142/250], Train Loss: 0.0200, Validation Loss: 0.0273
Epoch [143/250], Train Loss: 0.0187, Validation Loss: 0.0284
Epoch [144/250], Train Loss: 0.0225, Validation Loss: 0.0273
Epoch [145/250], Train Loss: 0.0249, Validation Loss: 0.0166
Epoch [146/250], Train Loss: 0.0286, Validation Loss: 0.0417
Epoch [147/250], Train Loss: 0.0261, Validation Loss: 0.0289
Epoch [148/250], Train Loss: 0.0222, Validation Loss: 0.0392
Epoch [149/250], Train Loss: 0.0306, Validation Loss: 0.0209
Epoch [150/250], Train Loss: 0.0255, Validation Loss: 0.0394
Epoch [151/250], Train Loss: 0.0300, Validation Loss: 0.0446
Epoch [152/250], Train Loss: 0.0273, Validation Loss: 0.0259
Epoch [153/250], Train Loss: 0.0301, Validation Loss: 0.0303
Epoch [154/250], Train Loss: 0.0332, Validation Loss: 0.0331
Epoch [155/250], Train Loss: 0.0188, Validation Loss: 0.0337
Epoch [156/250], Train Loss: 0.0151, Validation Loss: 0.0243
Epoch [157/250], Train Loss: 0.0232, Validation Loss: 0.0231
Epoch [158/250], Train Loss: 0.0212, Validation Loss: 0.0296
Epoch [159/250], Train Loss: 0.0201, Validation Loss: 0.0272
Epoch [160/250], Train Loss: 0.0203, Validation Loss: 0.0263
Epoch [161/250], Train Loss: 0.0270, Validation Loss: 0.0436
Epoch [162/250], Train Loss: 0.0255, Validation Loss: 0.0334
Epoch [163/250], Train Loss: 0.0303, Validation Loss: 0.0314
Epoch [164/250], Train Loss: 0.0255, Validation Loss: 0.0264
Epoch [165/250], Train Loss: 0.0427, Validation Loss: 0.0276
Epoch [166/250], Train Loss: 0.0201, Validation Loss: 0.0294
Epoch [167/250], Train Loss: 0.0214, Validation Loss: 0.0368
Epoch [168/250], Train Loss: 0.0265, Validation Loss: 0.0271
Epoch [169/250], Train Loss: 0.0179, Validation Loss: 0.0263
Epoch [170/250], Train Loss: 0.0272, Validation Loss: 0.0338
Epoch [171/250], Train Loss: 0.0214, Validation Loss: 0.0191
Epoch [172/250], Train Loss: 0.0109, Validation Loss: 0.0239
Epoch [173/250], Train Loss: 0.0207, Validation Loss: 0.0336
Epoch [174/250], Train Loss: 0.0122, Validation Loss: 0.0372
Epoch [175/250], Train Loss: 0.0148, Validation Loss: 0.0197
Epoch [176/250], Train Loss: 0.0228, Validation Loss: 0.0219
Epoch [177/250], Train Loss: 0.0312, Validation Loss: 0.0222
Epoch [178/250], Train Loss: 0.0156, Validation Loss: 0.0273
Epoch [179/250], Train Loss: 0.0215, Validation Loss: 0.0280
Epoch [180/250], Train Loss: 0.0280, Validation Loss: 0.0299
Epoch [181/250], Train Loss: 0.0231, Validation Loss: 0.0271
Epoch [182/250], Train Loss: 0.0273, Validation Loss: 0.0233
Epoch [183/250], Train Loss: 0.0201, Validation Loss: 0.0180
Epoch [184/250], Train Loss: 0.0177, Validation Loss: 0.0206
Epoch [185/250], Train Loss: 0.0248, Validation Loss: 0.0347
Epoch [186/250], Train Loss: 0.0155, Validation Loss: 0.0339
Epoch [187/250], Train Loss: 0.0219, Validation Loss: 0.0278
Epoch [188/250], Train Loss: 0.0202, Validation Loss: 0.0316
Epoch [189/250], Train Loss: 0.0268, Validation Loss: 0.0340
Epoch [190/250], Train Loss: 0.0195, Validation Loss: 0.0154
Epoch [191/250], Train Loss: 0.0137, Validation Loss: 0.0284
Epoch [192/250], Train Loss: 0.0248, Validation Loss: 0.0273
Epoch [193/250], Train Loss: 0.0149, Validation Loss: 0.0218
Epoch [194/250], Train Loss: 0.0145, Validation Loss: 0.0255
Epoch [195/250], Train Loss: 0.0125, Validation Loss: 0.0259
Epoch [196/250], Train Loss: 0.0209, Validation Loss: 0.0232
Epoch [197/250], Train Loss: 0.0168, Validation Loss: 0.0339
Epoch [198/250], Train Loss: 0.0193, Validation Loss: 0.0285
Epoch [199/250], Train Loss: 0.0243, Validation Loss: 0.0234
Epoch [200/250], Train Loss: 0.0192, Validation Loss: 0.0247
Epoch [201/250], Train Loss: 0.0187, Validation Loss: 0.0240
Epoch [202/250], Train Loss: 0.0174, Validation Loss: 0.0239
Epoch [203/250], Train Loss: 0.0180, Validation Loss: 0.0177
Epoch [204/250], Train Loss: 0.0247, Validation Loss: 0.0190
Epoch [205/250], Train Loss: 0.0158, Validation Loss: 0.0287
Epoch [206/250], Train Loss: 0.0202, Validation Loss: 0.0197
Epoch [207/250], Train Loss: 0.0223, Validation Loss: 0.0248
Epoch [208/250], Train Loss: 0.0230, Validation Loss: 0.0233
Epoch [209/250], Train Loss: 0.0239, Validation Loss: 0.0280
Epoch [210/250], Train Loss: 0.0210, Validation Loss: 0.0254
Epoch [211/250], Train Loss: 0.0180, Validation Loss: 0.0269
Epoch [212/250], Train Loss: 0.0255, Validation Loss: 0.0215
Epoch [213/250], Train Loss: 0.0134, Validation Loss: 0.0279
Epoch [214/250], Train Loss: 0.0179, Validation Loss: 0.0254
Epoch [215/250], Train Loss: 0.0171, Validation Loss: 0.0385
Epoch [216/250], Train Loss: 0.0292, Validation Loss: 0.0160
Epoch [217/250], Train Loss: 0.0151, Validation Loss: 0.0192
Epoch [218/250], Train Loss: 0.0182, Validation Loss: 0.0347
Epoch [219/250], Train Loss: 0.0170, Validation Loss: 0.0234
Epoch [220/250], Train Loss: 0.0146, Validation Loss: 0.0148
Epoch [221/250], Train Loss: 0.0251, Validation Loss: 0.0291
Epoch [222/250], Train Loss: 0.0190, Validation Loss: 0.0179
Epoch [223/250], Train Loss: 0.0173, Validation Loss: 0.0274
Epoch [224/250], Train Loss: 0.0162, Validation Loss: 0.0271
Epoch [225/250], Train Loss: 0.0169, Validation Loss: 0.0190
Epoch [226/250], Train Loss: 0.0156, Validation Loss: 0.0177
Epoch [227/250], Train Loss: 0.0126, Validation Loss: 0.0382
Epoch [228/250], Train Loss: 0.0174, Validation Loss: 0.0318
Epoch [229/250], Train Loss: 0.0150, Validation Loss: 0.0249
Epoch [230/250], Train Loss: 0.0181, Validation Loss: 0.0260
Epoch [231/250], Train Loss: 0.0152, Validation Loss: 0.0331
Epoch [232/250], Train Loss: 0.0253, Validation Loss: 0.0291
Epoch [233/250], Train Loss: 0.0135, Validation Loss: 0.0249
Epoch [234/250], Train Loss: 0.0274, Validation Loss: 0.0324
Epoch [235/250], Train Loss: 0.0152, Validation Loss: 0.0263
Epoch [236/250], Train Loss: 0.0156, Validation Loss: 0.0310
Epoch [237/250], Train Loss: 0.0208, Validation Loss: 0.0199
Epoch [238/250], Train Loss: 0.0212, Validation Loss: 0.0211
Epoch [239/250], Train Loss: 0.0269, Validation Loss: 0.0847
Epoch [240/250], Train Loss: 0.0252, Validation Loss: 0.0306
Epoch [241/250], Train Loss: 0.0196, Validation Loss: 0.0273
Epoch [242/250], Train Loss: 0.0319, Validation Loss: 0.0201
Epoch [243/250], Train Loss: 0.0162, Validation Loss: 0.0309
Epoch [244/250], Train Loss: 0.0275, Validation Loss: 0.0249
Epoch [245/250], Train Loss: 0.0112, Validation Loss: 0.0214
Epoch [246/250], Train Loss: 0.0156, Validation Loss: 0.0186
Epoch [247/250], Train Loss: 0.0156, Validation Loss: 0.0322
Epoch [248/250], Train Loss: 0.0196, Validation Loss: 0.0237
Epoch [249/250], Train Loss: 0.0228, Validation Loss: 0.0318
Epoch [250/250], Train Loss: 0.0113, Validation Loss: 0.0303

Finished Training in 78.8

Noise Sigma:  1.0
Creating datasets...
Start training...
Epoch [1/250], Train Loss: 0.2028, Validation Loss: 0.1345
Epoch [2/250], Train Loss: 0.0867, Validation Loss: 0.1517
Epoch [3/250], Train Loss: 0.1448, Validation Loss: 0.1500
Epoch [4/250], Train Loss: 0.1317, Validation Loss: 0.1003
Epoch [5/250], Train Loss: 0.1087, Validation Loss: 0.1024
Epoch [6/250], Train Loss: 0.1011, Validation Loss: 0.1619
Epoch [7/250], Train Loss: 0.1370, Validation Loss: 0.1023
Epoch [8/250], Train Loss: 0.1059, Validation Loss: 0.1257
Epoch [9/250], Train Loss: 0.1052, Validation Loss: 0.1026
Epoch [10/250], Train Loss: 0.0855, Validation Loss: 0.1011
Epoch [11/250], Train Loss: 0.1178, Validation Loss: 0.1082
Epoch [12/250], Train Loss: 0.1059, Validation Loss: 0.1047
Epoch [13/250], Train Loss: 0.1158, Validation Loss: 0.1031
Epoch [14/250], Train Loss: 0.1224, Validation Loss: 0.1354
Epoch [15/250], Train Loss: 0.1139, Validation Loss: 0.0867
Epoch [16/250], Train Loss: 0.0890, Validation Loss: 0.0969
Epoch [17/250], Train Loss: 0.1077, Validation Loss: 0.1107
Epoch [18/250], Train Loss: 0.0944, Validation Loss: 0.1108
Epoch [19/250], Train Loss: 0.0864, Validation Loss: 0.1118
Epoch [20/250], Train Loss: 0.0883, Validation Loss: 0.0922
Epoch [21/250], Train Loss: 0.0907, Validation Loss: 0.0797
Epoch [22/250], Train Loss: 0.0735, Validation Loss: 0.0667
Epoch [23/250], Train Loss: 0.0743, Validation Loss: 0.0747
Epoch [24/250], Train Loss: 0.0712, Validation Loss: 0.0776
Epoch [25/250], Train Loss: 0.1054, Validation Loss: 0.0921
Epoch [26/250], Train Loss: 0.1056, Validation Loss: 0.0918
Epoch [27/250], Train Loss: 0.0902, Validation Loss: 0.1034
Epoch [28/250], Train Loss: 0.0834, Validation Loss: 0.0677
Epoch [29/250], Train Loss: 0.0815, Validation Loss: 0.1485
Epoch [30/250], Train Loss: 0.0830, Validation Loss: 0.0833
Epoch [31/250], Train Loss: 0.0899, Validation Loss: 0.0733
Epoch [32/250], Train Loss: 0.1034, Validation Loss: 0.1160
Epoch [33/250], Train Loss: 0.1030, Validation Loss: 0.1061
Epoch [34/250], Train Loss: 0.1055, Validation Loss: 0.1027
Epoch [35/250], Train Loss: 0.1126, Validation Loss: 0.1009
Epoch [36/250], Train Loss: 0.0989, Validation Loss: 0.1059
Epoch [37/250], Train Loss: 0.0946, Validation Loss: 0.0857
Epoch [38/250], Train Loss: 0.0893, Validation Loss: 0.0808
Epoch [39/250], Train Loss: 0.0849, Validation Loss: 0.0939
Epoch [40/250], Train Loss: 0.0757, Validation Loss: 0.0716
Epoch [41/250], Train Loss: 0.0829, Validation Loss: 0.0954
Epoch [42/250], Train Loss: 0.0880, Validation Loss: 0.1229
Epoch [43/250], Train Loss: 0.1062, Validation Loss: 0.1134
Epoch [44/250], Train Loss: 0.1057, Validation Loss: 0.0962
Epoch [45/250], Train Loss: 0.0884, Validation Loss: 0.0772
Epoch [46/250], Train Loss: 0.0847, Validation Loss: 0.0760
Epoch [47/250], Train Loss: 0.0686, Validation Loss: 0.0919
Epoch [48/250], Train Loss: 0.0996, Validation Loss: 0.0901
Epoch [49/250], Train Loss: 0.0766, Validation Loss: 0.0753
Epoch [50/250], Train Loss: 0.0788, Validation Loss: 0.0779
Epoch [51/250], Train Loss: 0.0772, Validation Loss: 0.0855
Epoch [52/250], Train Loss: 0.0805, Validation Loss: 0.0858
Epoch [53/250], Train Loss: 0.0720, Validation Loss: 0.0997
Epoch [54/250], Train Loss: 0.0660, Validation Loss: 0.0822
Epoch [55/250], Train Loss: 0.0683, Validation Loss: 0.0753
Epoch [56/250], Train Loss: 0.0696, Validation Loss: 0.0586
Epoch [57/250], Train Loss: 0.0590, Validation Loss: 0.0781
Epoch [58/250], Train Loss: 0.0858, Validation Loss: 0.1037
Epoch [59/250], Train Loss: 0.0843, Validation Loss: 0.0984
Epoch [60/250], Train Loss: 0.0785, Validation Loss: 0.0949
Epoch [61/250], Train Loss: 0.0759, Validation Loss: 0.0747
Epoch [62/250], Train Loss: 0.0762, Validation Loss: 0.0688
Epoch [63/250], Train Loss: 0.0680, Validation Loss: 0.0651
Epoch [64/250], Train Loss: 0.0831, Validation Loss: 0.0739
Epoch [65/250], Train Loss: 0.0810, Validation Loss: 0.1120
Epoch [66/250], Train Loss: 0.0712, Validation Loss: 0.0889
Epoch [67/250], Train Loss: 0.0578, Validation Loss: 0.0911
Epoch [68/250], Train Loss: 0.0754, Validation Loss: 0.0961
Epoch [69/250], Train Loss: 0.0874, Validation Loss: 0.0617
Epoch [70/250], Train Loss: 0.0682, Validation Loss: 0.1159
Epoch [71/250], Train Loss: 0.0977, Validation Loss: 0.0785
Epoch [72/250], Train Loss: 0.0792, Validation Loss: 0.0846
Epoch [73/250], Train Loss: 0.0851, Validation Loss: 0.0788
Epoch [74/250], Train Loss: 0.0904, Validation Loss: 0.0777
Epoch [75/250], Train Loss: 0.1081, Validation Loss: 0.0927
Epoch [76/250], Train Loss: 0.0780, Validation Loss: 0.1469
Epoch [77/250], Train Loss: 0.1013, Validation Loss: 0.1173
Epoch [78/250], Train Loss: 0.0957, Validation Loss: 0.0989
Epoch [79/250], Train Loss: 0.0842, Validation Loss: 0.1059
Epoch [80/250], Train Loss: 0.1189, Validation Loss: 0.0945
Epoch [81/250], Train Loss: 0.0819, Validation Loss: 0.0923
Epoch [82/250], Train Loss: 0.0666, Validation Loss: 0.0821
Epoch [83/250], Train Loss: 0.0853, Validation Loss: 0.0953
Epoch [84/250], Train Loss: 0.0586, Validation Loss: 0.0766
Epoch [85/250], Train Loss: 0.0627, Validation Loss: 0.0612
Epoch [86/250], Train Loss: 0.0769, Validation Loss: 0.0727
Epoch [87/250], Train Loss: 0.0587, Validation Loss: 0.0572
Epoch [88/250], Train Loss: 0.0738, Validation Loss: 0.0829
Epoch [89/250], Train Loss: 0.0593, Validation Loss: 0.1078
Epoch [90/250], Train Loss: 0.0650, Validation Loss: 0.0701
Epoch [91/250], Train Loss: 0.0568, Validation Loss: 0.0705
Epoch [92/250], Train Loss: 0.0702, Validation Loss: 0.0765
Epoch [93/250], Train Loss: 0.0706, Validation Loss: 0.1055
Epoch [94/250], Train Loss: 0.0925, Validation Loss: 0.0934
Epoch [95/250], Train Loss: 0.0598, Validation Loss: 0.0780
Epoch [96/250], Train Loss: 0.0619, Validation Loss: 0.0709
Epoch [97/250], Train Loss: 0.0521, Validation Loss: 0.0568
Epoch [98/250], Train Loss: 0.0837, Validation Loss: 0.0611
Epoch [99/250], Train Loss: 0.0584, Validation Loss: 0.0754
Epoch [100/250], Train Loss: 0.0750, Validation Loss: 0.0818
Epoch [101/250], Train Loss: 0.0857, Validation Loss: 0.0839
Epoch [102/250], Train Loss: 0.0699, Validation Loss: 0.0915
Epoch [103/250], Train Loss: 0.0757, Validation Loss: 0.0698
Epoch [104/250], Train Loss: 0.0946, Validation Loss: 0.0726
Epoch [105/250], Train Loss: 0.0751, Validation Loss: 0.0850
Epoch [106/250], Train Loss: 0.0588, Validation Loss: 0.0780
Epoch [107/250], Train Loss: 0.0634, Validation Loss: 0.1103
Epoch [108/250], Train Loss: 0.0921, Validation Loss: 0.1449
Epoch [109/250], Train Loss: 0.1029, Validation Loss: 0.1005
Epoch [110/250], Train Loss: 0.0787, Validation Loss: 0.0778
Epoch [111/250], Train Loss: 0.0724, Validation Loss: 0.0705
Epoch [112/250], Train Loss: 0.0771, Validation Loss: 0.0763
Epoch [113/250], Train Loss: 0.0582, Validation Loss: 0.0675
Epoch [114/250], Train Loss: 0.0797, Validation Loss: 0.0665
Epoch [115/250], Train Loss: 0.0802, Validation Loss: 0.0725
Epoch [116/250], Train Loss: 0.0667, Validation Loss: 0.0666
Epoch [117/250], Train Loss: 0.0569, Validation Loss: 0.0624
Epoch [118/250], Train Loss: 0.0587, Validation Loss: 0.0819
Epoch [119/250], Train Loss: 0.0732, Validation Loss: 0.0805
Epoch [120/250], Train Loss: 0.0733, Validation Loss: 0.0861
Epoch [121/250], Train Loss: 0.0513, Validation Loss: 0.0785
Epoch [122/250], Train Loss: 0.0544, Validation Loss: 0.1015
Epoch [123/250], Train Loss: 0.0476, Validation Loss: 0.1132
Epoch [124/250], Train Loss: 0.0957, Validation Loss: 0.0929
Epoch [125/250], Train Loss: 0.0583, Validation Loss: 0.0989
Epoch [126/250], Train Loss: 0.0569, Validation Loss: 0.1135
Epoch [127/250], Train Loss: 0.0517, Validation Loss: 0.0863
Epoch [128/250], Train Loss: 0.0674, Validation Loss: 0.0697
Epoch [129/250], Train Loss: 0.0839, Validation Loss: 0.0790
Epoch [130/250], Train Loss: 0.0722, Validation Loss: 0.0729
Epoch [131/250], Train Loss: 0.0812, Validation Loss: 0.0838
Epoch [132/250], Train Loss: 0.0620, Validation Loss: 0.0733
Epoch [133/250], Train Loss: 0.0632, Validation Loss: 0.0763
Epoch [134/250], Train Loss: 0.0674, Validation Loss: 0.0855
Epoch [135/250], Train Loss: 0.0712, Validation Loss: 0.0490
Epoch [136/250], Train Loss: 0.0643, Validation Loss: 0.0901
Epoch [137/250], Train Loss: 0.0617, Validation Loss: 0.0937
Epoch [138/250], Train Loss: 0.0480, Validation Loss: 0.0708
Epoch [139/250], Train Loss: 0.0686, Validation Loss: 0.0844
Epoch [140/250], Train Loss: 0.0692, Validation Loss: 0.0880
Epoch [141/250], Train Loss: 0.0594, Validation Loss: 0.0767
Epoch [142/250], Train Loss: 0.0578, Validation Loss: 0.0927
Epoch [143/250], Train Loss: 0.0666, Validation Loss: 0.0758
Epoch [144/250], Train Loss: 0.0588, Validation Loss: 0.0881
Epoch [145/250], Train Loss: 0.0527, Validation Loss: 0.0859
Epoch [146/250], Train Loss: 0.0819, Validation Loss: 0.0646
Epoch [147/250], Train Loss: 0.0736, Validation Loss: 0.0859
Epoch [148/250], Train Loss: 0.0649, Validation Loss: 0.0777
Epoch [149/250], Train Loss: 0.0493, Validation Loss: 0.0625
Epoch [150/250], Train Loss: 0.0703, Validation Loss: 0.0773
Epoch [151/250], Train Loss: 0.0729, Validation Loss: 0.1757
Epoch [152/250], Train Loss: 0.0837, Validation Loss: 0.0744
Epoch [153/250], Train Loss: 0.0600, Validation Loss: 0.0820
Epoch [154/250], Train Loss: 0.0710, Validation Loss: 0.0744
Epoch [155/250], Train Loss: 0.0576, Validation Loss: 0.0922
Epoch [156/250], Train Loss: 0.0571, Validation Loss: 0.0688
Epoch [157/250], Train Loss: 0.0550, Validation Loss: 0.0789
Epoch [158/250], Train Loss: 0.0845, Validation Loss: 0.0654
Epoch [159/250], Train Loss: 0.0517, Validation Loss: 0.0648
Epoch [160/250], Train Loss: 0.0504, Validation Loss: 0.0536
Epoch [161/250], Train Loss: 0.0617, Validation Loss: 0.0862
Epoch [162/250], Train Loss: 0.0519, Validation Loss: 0.0859
Epoch [163/250], Train Loss: 0.0732, Validation Loss: 0.0764
Epoch [164/250], Train Loss: 0.0642, Validation Loss: 0.1376
Epoch [165/250], Train Loss: 0.0624, Validation Loss: 0.0884
Epoch [166/250], Train Loss: 0.0494, Validation Loss: 0.0888
Epoch [167/250], Train Loss: 0.0528, Validation Loss: 0.0680
Epoch [168/250], Train Loss: 0.0677, Validation Loss: 0.0657
Epoch [169/250], Train Loss: 0.0590, Validation Loss: 0.0676
Epoch [170/250], Train Loss: 0.0558, Validation Loss: 0.0859
Epoch [171/250], Train Loss: 0.0730, Validation Loss: 0.0972
Epoch [172/250], Train Loss: 0.0529, Validation Loss: 0.0740
Epoch [173/250], Train Loss: 0.0696, Validation Loss: 0.0993
Epoch [174/250], Train Loss: 0.0749, Validation Loss: 0.0595
Epoch [175/250], Train Loss: 0.0505, Validation Loss: 0.0629
Epoch [176/250], Train Loss: 0.0615, Validation Loss: 0.0862
Epoch [177/250], Train Loss: 0.0781, Validation Loss: 0.0559
Epoch [178/250], Train Loss: 0.0738, Validation Loss: 0.0591
Epoch [179/250], Train Loss: 0.0707, Validation Loss: 0.0788
Epoch [180/250], Train Loss: 0.0691, Validation Loss: 0.0929
Epoch [181/250], Train Loss: 0.0850, Validation Loss: 0.1029
Epoch [182/250], Train Loss: 0.0672, Validation Loss: 0.1033
Epoch [183/250], Train Loss: 0.0901, Validation Loss: 0.0782
Epoch [184/250], Train Loss: 0.0631, Validation Loss: 0.0894
Epoch [185/250], Train Loss: 0.0647, Validation Loss: 0.0632
Epoch [186/250], Train Loss: 0.0523, Validation Loss: 0.0514
Epoch [187/250], Train Loss: 0.0488, Validation Loss: 0.0733
Epoch [188/250], Train Loss: 0.0394, Validation Loss: 0.0703
Epoch [189/250], Train Loss: 0.0483, Validation Loss: 0.0623
Epoch [190/250], Train Loss: 0.0530, Validation Loss: 0.0870
Epoch [191/250], Train Loss: 0.0651, Validation Loss: 0.1006
Epoch [192/250], Train Loss: 0.0615, Validation Loss: 0.0906
Epoch [193/250], Train Loss: 0.0710, Validation Loss: 0.0718
Epoch [194/250], Train Loss: 0.0554, Validation Loss: 0.1055
Epoch [195/250], Train Loss: 0.0575, Validation Loss: 0.0609
Epoch [196/250], Train Loss: 0.0751, Validation Loss: 0.0549
Epoch [197/250], Train Loss: 0.0616, Validation Loss: 0.0682
Epoch [198/250], Train Loss: 0.0635, Validation Loss: 0.1057
Epoch [199/250], Train Loss: 0.0578, Validation Loss: 0.0810
Epoch [200/250], Train Loss: 0.0510, Validation Loss: 0.0500
Epoch [201/250], Train Loss: 0.0569, Validation Loss: 0.0900
Epoch [202/250], Train Loss: 0.0537, Validation Loss: 0.0710
Epoch [203/250], Train Loss: 0.0534, Validation Loss: 0.0462
Epoch [204/250], Train Loss: 0.0454, Validation Loss: 0.0761
Epoch [205/250], Train Loss: 0.0474, Validation Loss: 0.0859
Epoch [206/250], Train Loss: 0.0632, Validation Loss: 0.0865
Epoch [207/250], Train Loss: 0.0972, Validation Loss: 0.0996
Epoch [208/250], Train Loss: 0.0754, Validation Loss: 0.0728
Epoch [209/250], Train Loss: 0.0862, Validation Loss: 0.0696
Epoch [210/250], Train Loss: 0.0641, Validation Loss: 0.0628
Epoch [211/250], Train Loss: 0.0650, Validation Loss: 0.0693
Epoch [212/250], Train Loss: 0.0695, Validation Loss: 0.0743
Epoch [213/250], Train Loss: 0.0587, Validation Loss: 0.0985
Epoch [214/250], Train Loss: 0.0769, Validation Loss: 0.0904
Epoch [215/250], Train Loss: 0.0580, Validation Loss: 0.0746
Epoch [216/250], Train Loss: 0.0542, Validation Loss: 0.0698
